timestamp,bpm,source
2025-10-29T20:50:56.400Z,109,workout
2025-10-29T20:51:01.400Z,110,workout
2025-10-29T20:51:06.400Z,110,workout
2025-10-29T20:51:11.400Z,110,workout
2025-10-29T20:51:16.400Z,111,workout
2025-10-29T20:51:21.400Z,111,workout
2025-10-29T20:51:26.400Z,111,workout
2025-10-29T20:51:31.400Z,111,workout
2025-10-29T20:51:36.400Z,111,workout
2025-10-29T20:51:41.400Z,110,workout
2025-10-29T20:51:46.400Z,109,workout
2025-10-29T20:51:51.400Z,108,workout
2025-10-29T20:51:56.400Z,108,workout
2025-10-29T20:52:01.400Z,108,workout
2025-10-29T20:52:06.400Z,108,workout
2025-10-29T20:52:11.400Z,108,workout
2025-10-29T20:52:16.400Z,108,workout
2025-10-29T20:52:21.400Z,108,workout
2025-10-29T20:52:26.400Z,108,workout
2025-10-29T20:52:31.400Z,107,workout
2025-10-29T20:52:36.400Z,107,workout
2025-10-29T20:52:41.400Z,108,workout
2025-10-29T20:52:46.400Z,108,workout
2025-10-29T20:52:51.400Z,108,workout
2025-10-29T20:52:56.400Z,109,workout
2025-10-29T20:53:01.400Z,109,workout
2025-10-29T20:53:06.400Z,109,workout
2025-10-29T20:53:11.400Z,109,workout
2025-10-29T20:53:16.400Z,109,workout
2025-10-29T20:53:21.400Z,110,workout
2025-10-29T20:53:26.400Z,110,workout
2025-10-29T20:53:31.400Z,110,workout
2025-10-29T20:53:36.400Z,111,workout
2025-10-29T20:53:41.400Z,111,workout
2025-10-29T20:53:46.400Z,112,workout
2025-10-29T20:53:51.400Z,112,workout
2025-10-29T20:53:56.400Z,112,workout
2025-10-29T20:54:01.400Z,112,workout
2025-10-29T20:54:06.400Z,113,workout
2025-10-29T20:54:11.400Z,113,workout
2025-10-29T20:54:16.400Z,114,workout
2025-10-29T20:54:21.400Z,114,workout
2025-10-29T20:54:26.400Z,114,workout
2025-10-29T20:54:31.400Z,114,workout
2025-10-29T20:54:36.400Z,115,workout
2025-10-29T20:54:41.400Z,116,workout
2025-10-29T20:54:46.400Z,117,workout
2025-10-29T20:54:51.400Z,117,workout
2025-10-29T20:54:56.400Z,118,workout
2025-10-29T20:55:01.400Z,119,workout
2025-10-29T20:55:06.400Z,119,workout
2025-10-29T20:55:11.400Z,120,workout
2025-10-29T20:55:16.400Z,119,workout
2025-10-29T20:55:21.400Z,119,workout
2025-10-29T20:55:26.400Z,120,workout
2025-10-29T20:55:31.400Z,120,workout
2025-10-29T20:55:36.400Z,121,workout
2025-10-29T20:55:41.400Z,121,workout
2025-10-29T20:55:46.400Z,121,workout
2025-10-29T20:55:51.400Z,121,workout
2025-10-29T20:55:56.400Z,120,workout
2025-10-29T20:56:01.400Z,121,workout
2025-10-29T20:56:06.400Z,121,workout
2025-10-29T20:56:11.400Z,122,workout
2025-10-29T20:56:16.400Z,123,workout
2025-10-29T20:56:21.400Z,124,workout
2025-10-29T20:56:26.400Z,125,workout
2025-10-29T20:56:31.400Z,125,workout
2025-10-29T20:56:36.400Z,126,workout
2025-10-29T20:56:41.400Z,127,workout
2025-10-29T20:56:46.400Z,128,workout
2025-10-29T20:56:51.400Z,128,workout
2025-10-29T20:56:56.400Z,129,workout
2025-10-29T20:57:01.400Z,129,workout
2025-10-29T20:57:06.400Z,129,workout
2025-10-29T20:57:11.400Z,130,workout
2025-10-29T20:57:16.400Z,130,workout
2025-10-29T20:57:21.400Z,130,workout
2025-10-29T20:57:26.400Z,129,workout
2025-10-29T20:57:31.400Z,129,workout
2025-10-29T20:57:36.400Z,129,workout
2025-10-29T20:57:41.400Z,129,workout
2025-10-29T20:57:46.400Z,130,workout
2025-10-29T20:57:51.400Z,130,workout
2025-10-29T20:57:56.400Z,130,workout
2025-10-29T20:58:01.400Z,130,workout
2025-10-29T20:58:06.400Z,129,workout
2025-10-29T20:58:11.400Z,129,workout
2025-10-29T20:58:16.400Z,129,workout
2025-10-29T20:58:21.400Z,129,workout
2025-10-29T20:58:26.400Z,129,workout
2025-10-29T20:58:31.400Z,129,workout
2025-10-29T20:58:36.400Z,129,workout
2025-10-29T20:58:41.400Z,129,workout
2025-10-29T20:58:46.400Z,129,workout
2025-10-29T20:58:51.400Z,129,workout
2025-10-29T20:58:56.400Z,130,workout
2025-10-29T20:59:01.400Z,131,workout
2025-10-29T20:59:06.400Z,131,workout
2025-10-29T20:59:11.400Z,132,workout
2025-10-29T20:59:16.400Z,134,workout
2025-10-29T20:59:21.400Z,135,workout
2025-10-29T20:59:26.400Z,136,workout
2025-10-29T20:59:31.400Z,137,workout
2025-10-29T20:59:36.400Z,138,workout
2025-10-29T20:59:41.400Z,138,workout
2025-10-29T20:59:46.400Z,138,workout
2025-10-29T20:59:51.400Z,138,workout
2025-10-29T20:59:56.400Z,137,workout
2025-10-29T21:00:01.400Z,137,workout
2025-10-29T21:00:06.400Z,138,workout
2025-10-29T21:00:11.400Z,139,workout
2025-10-29T21:00:16.400Z,140,workout
2025-10-29T21:00:21.400Z,140,workout
2025-10-29T21:00:26.400Z,141,workout
2025-10-29T21:00:31.400Z,140,workout
2025-10-29T21:00:36.400Z,140,workout
2025-10-29T21:00:41.400Z,140,workout
2025-10-29T21:00:46.400Z,141,workout
2025-10-29T21:00:51.400Z,141,workout
2025-10-29T21:00:56.400Z,141,workout
2025-10-29T21:01:01.400Z,140,workout
2025-10-29T21:01:06.400Z,140,workout
2025-10-29T21:01:11.400Z,140,workout
2025-10-29T21:01:16.400Z,140,workout
2025-10-29T21:01:21.400Z,140,workout
2025-10-29T21:01:26.400Z,139,workout
2025-10-29T21:01:31.400Z,138,workout
2025-10-29T21:01:36.400Z,138,workout
2025-10-29T21:01:41.400Z,138,workout
2025-10-29T21:01:46.400Z,138,workout
2025-10-29T21:01:51.400Z,138,workout
2025-10-29T21:01:56.400Z,138,workout
2025-10-29T21:02:01.400Z,138,workout
2025-10-29T21:02:06.400Z,138,workout
2025-10-29T21:02:11.400Z,137,workout
2025-10-29T21:02:16.400Z,137,workout
2025-10-29T21:02:21.400Z,136,workout
2025-10-29T21:02:26.400Z,136,workout
2025-10-29T21:02:31.400Z,135,workout
2025-10-29T21:02:36.400Z,135,workout
2025-10-29T21:02:41.400Z,134,workout
2025-10-29T21:02:46.400Z,134,workout
2025-10-29T21:02:51.400Z,134,workout
2025-10-29T21:02:56.400Z,134,workout
2025-10-29T21:03:01.400Z,134,workout
2025-10-29T21:03:06.400Z,134,workout
2025-10-29T21:03:11.400Z,134,workout
2025-10-29T21:03:16.400Z,134,workout
2025-10-29T21:03:21.400Z,133,workout
2025-10-29T21:03:26.400Z,133,workout
2025-10-29T21:03:31.400Z,132,workout
2025-10-29T21:03:36.400Z,132,workout
2025-10-29T21:03:41.400Z,131,workout
2025-10-29T21:03:46.400Z,130,workout
2025-10-29T21:03:51.400Z,130,workout
2025-10-29T21:03:56.400Z,129,workout
2025-10-29T21:04:01.400Z,129,workout
2025-10-29T21:04:06.400Z,129,workout
2025-10-29T21:04:11.400Z,128,workout
2025-10-29T21:04:16.400Z,128,workout
2025-10-29T21:04:21.400Z,127,workout
2025-10-29T21:04:26.400Z,127,workout
2025-10-29T21:04:31.400Z,127,workout
2025-10-29T21:04:36.400Z,127,workout
2025-10-29T21:04:41.400Z,127,workout
2025-10-29T21:04:46.400Z,127,workout
2025-10-29T21:04:51.400Z,126,workout
2025-10-29T21:04:56.400Z,126,workout
2025-10-29T21:05:01.400Z,126,workout
2025-10-29T21:05:06.400Z,127,workout
2025-10-29T21:05:11.400Z,127,workout
2025-10-29T21:05:16.400Z,127,workout
2025-10-29T21:05:21.400Z,127,workout
2025-10-29T21:05:26.400Z,127,workout
2025-10-29T21:05:31.400Z,127,workout
2025-10-29T21:05:36.400Z,127,workout
2025-10-29T21:05:41.400Z,127,workout
2025-10-29T21:05:46.400Z,127,workout
2025-10-29T21:05:51.400Z,126,workout
2025-10-29T21:05:56.400Z,126,workout
2025-10-29T21:06:01.400Z,127,workout
2025-10-29T21:06:06.400Z,127,workout
2025-10-29T21:06:11.400Z,127,workout
2025-10-29T21:06:16.400Z,128,workout
2025-10-29T21:06:21.400Z,128,workout
2025-10-29T21:06:26.400Z,128,workout
2025-10-29T21:06:31.400Z,127,workout
2025-10-29T21:06:36.400Z,127,workout
2025-10-29T21:06:41.400Z,126,workout
2025-10-29T21:06:46.400Z,125,workout
2025-10-29T21:06:51.400Z,124,workout
2025-10-29T21:06:56.400Z,123,workout
2025-10-29T21:07:01.400Z,121,workout
2025-10-29T21:07:06.400Z,120,workout
2025-10-29T21:07:11.400Z,117,workout
2025-10-29T21:07:16.400Z,112,workout
2025-10-29T21:07:21.400Z,106,workout
2025-10-29T21:07:26.400Z,102,workout
2025-10-29T21:07:31.400Z,100,workout
2025-10-29T21:07:36.400Z,98,workout
2025-10-29T21:07:41.400Z,96,workout
2025-10-29T21:07:46.400Z,95,workout
2025-10-29T21:07:51.400Z,93,workout
2025-10-29T21:07:56.400Z,93,workout
2025-10-29T21:08:01.400Z,92,workout
2025-10-29T21:08:06.400Z,92,workout
2025-10-29T21:08:11.400Z,92,workout
2025-10-29T21:08:16.400Z,93,workout
2025-10-29T21:08:21.400Z,92,workout
2025-10-29T21:08:26.400Z,90,workout
2025-10-29T21:08:31.400Z,89,workout
2025-10-29T21:08:36.400Z,88,workout
2025-10-29T21:08:41.400Z,89,workout
2025-10-29T21:08:46.400Z,91,workout
2025-10-29T21:08:51.400Z,92,workout
2025-10-29T21:08:56.400Z,90,workout
2025-10-29T21:09:01.400Z,90,workout
2025-10-29T21:09:06.400Z,90,workout
2025-10-29T21:09:11.400Z,91,workout
2025-10-29T21:09:16.400Z,92,workout
2025-10-29T21:09:21.400Z,93,workout
2025-10-29T21:33:00.000Z,92,awake
2025-10-29T21:33:01.000Z,91,awake
2025-10-29T21:33:02.000Z,82,awake
2025-10-29T21:36:14.000Z,81,awake
2025-10-29T21:36:29.000Z,79,awake
2025-10-29T21:36:59.000Z,83,awake
2025-10-29T21:43:52.000Z,82,awake
2025-10-29T21:43:54.000Z,85,awake
2025-10-29T21:53:59.000Z,86,awake
2025-10-29T21:54:00.000Z,82,awake
2025-10-29T21:54:24.000Z,81,awake
2025-10-29T21:58:07.000Z,81,awake
2025-10-29T21:58:51.000Z,73,awake
2025-10-29T21:58:56.000Z,78,awake
2025-10-29T22:03:02.100Z,103,workout
2025-10-29T22:03:07.100Z,102,workout
2025-10-29T22:03:12.100Z,102,workout
2025-10-29T22:03:17.100Z,103,workout
2025-10-29T22:03:22.100Z,103,workout
2025-10-29T22:03:27.100Z,103,workout
2025-10-29T22:03:32.100Z,103,workout
2025-10-29T22:03:37.100Z,104,workout
2025-10-29T22:03:42.100Z,104,workout
2025-10-29T22:03:47.100Z,105,workout
2025-10-29T22:03:52.100Z,104,workout
2025-10-29T22:03:57.100Z,104,workout
2025-10-29T22:04:02.100Z,103,workout
2025-10-29T22:04:07.100Z,103,workout
2025-10-29T22:04:12.100Z,103,workout
2025-10-29T22:04:17.100Z,102,workout
2025-10-29T22:04:22.100Z,101,workout
2025-10-29T22:04:27.100Z,101,workout
2025-10-29T22:04:32.100Z,100,workout
2025-10-29T22:04:37.100Z,99,workout
2025-10-29T22:04:42.100Z,98,workout
2025-10-29T22:04:47.100Z,97,workout
2025-10-29T22:04:52.100Z,96,workout
2025-10-29T22:04:57.100Z,96,workout
2025-10-29T22:05:02.100Z,95,workout
2025-10-29T22:05:07.100Z,96,workout
2025-10-29T22:05:12.100Z,96,workout
2025-10-29T22:05:17.100Z,96,workout
2025-10-29T22:05:22.100Z,95,workout
2025-10-29T22:05:27.100Z,95,workout
2025-10-29T22:05:32.100Z,95,workout
2025-10-29T22:05:37.100Z,96,workout
2025-10-29T22:05:42.100Z,96,workout
2025-10-29T22:05:47.100Z,94,workout
2025-10-29T22:05:52.100Z,92,workout
2025-10-29T22:05:57.100Z,91,workout
2025-10-29T22:06:02.100Z,91,workout
2025-10-29T22:06:07.100Z,91,workout
2025-10-29T22:06:12.100Z,91,workout
2025-10-29T22:06:17.100Z,91,workout
2025-10-29T22:06:22.100Z,90,workout
2025-10-29T22:06:27.100Z,90,workout
2025-10-29T22:06:32.100Z,90,workout
2025-10-29T22:06:37.100Z,91,workout
2025-10-29T22:06:42.100Z,92,workout
2025-10-29T22:06:47.100Z,94,workout
2025-10-29T22:06:52.100Z,96,workout
2025-10-29T22:06:57.100Z,97,workout
2025-10-29T22:07:02.100Z,98,workout
2025-10-29T22:07:07.100Z,100,workout
2025-10-29T22:07:12.100Z,101,workout
2025-10-29T22:07:17.100Z,102,workout
2025-10-29T22:07:22.100Z,102,workout
2025-10-29T22:07:27.100Z,103,workout
2025-10-29T22:07:32.100Z,104,workout
2025-10-29T22:07:37.100Z,106,workout
2025-10-29T22:07:42.100Z,108,workout
2025-10-29T22:07:47.100Z,109,workout
2025-10-29T22:07:52.100Z,110,workout
2025-10-29T22:07:57.100Z,111,workout
2025-10-29T22:08:02.100Z,112,workout
2025-10-29T22:08:07.100Z,113,workout
2025-10-29T22:08:12.100Z,113,workout
2025-10-29T22:08:17.100Z,114,workout
2025-10-29T22:08:22.100Z,115,workout
2025-10-29T22:08:27.100Z,116,workout
2025-10-29T22:08:32.100Z,117,workout
2025-10-29T22:08:37.100Z,117,workout
2025-10-29T22:08:42.100Z,117,workout
2025-10-29T22:08:47.100Z,117,workout
2025-10-29T22:08:52.100Z,118,workout
2025-10-29T22:08:57.100Z,118,workout
2025-10-29T22:09:02.100Z,118,workout
2025-10-29T22:09:07.100Z,118,workout
2025-10-29T22:09:12.100Z,119,workout
2025-10-29T22:09:17.100Z,119,workout
2025-10-29T22:09:22.100Z,120,workout
2025-10-29T22:09:27.100Z,121,workout
2025-10-29T22:09:32.100Z,121,workout
2025-10-29T22:09:37.100Z,121,workout
2025-10-29T22:09:42.100Z,121,workout
2025-10-29T22:09:47.100Z,121,workout
2025-10-29T22:09:52.100Z,120,workout
2025-10-29T22:09:57.100Z,120,workout
2025-10-29T22:10:02.100Z,120,workout
2025-10-29T22:10:07.100Z,121,workout
2025-10-29T22:10:12.100Z,121,workout
2025-10-29T22:10:17.100Z,122,workout
2025-10-29T22:10:22.100Z,122,workout
2025-10-29T22:10:27.100Z,122,workout
2025-10-29T22:10:32.100Z,123,workout
2025-10-29T22:10:37.100Z,123,workout
2025-10-29T22:10:42.100Z,123,workout
2025-10-29T22:10:47.100Z,122,workout
2025-10-29T22:10:52.100Z,122,workout
2025-10-29T22:10:57.100Z,123,workout
2025-10-29T22:11:02.100Z,125,workout
2025-10-29T22:11:07.100Z,126,workout
2025-10-29T22:11:12.100Z,126,workout
2025-10-29T22:11:17.100Z,127,workout
2025-10-29T22:11:22.100Z,127,workout
2025-10-29T22:11:27.100Z,128,workout
2025-10-29T22:11:32.100Z,129,workout
2025-10-29T22:11:37.100Z,129,workout
2025-10-29T22:11:42.100Z,128,workout
2025-10-29T22:11:47.100Z,128,workout
2025-10-29T22:11:52.100Z,128,workout
2025-10-29T22:11:57.100Z,128,workout
2025-10-29T22:12:02.100Z,128,workout
2025-10-29T22:12:07.100Z,129,workout
2025-10-29T22:12:12.100Z,129,workout
2025-10-29T22:12:17.100Z,130,workout
2025-10-29T22:12:22.100Z,131,workout
2025-10-29T22:12:27.100Z,132,workout
2025-10-29T22:12:32.100Z,132,workout
2025-10-29T22:12:37.100Z,132,workout
2025-10-29T22:12:42.100Z,134,workout
2025-10-29T22:12:47.100Z,135,workout
2025-10-29T22:12:52.100Z,135,workout
2025-10-29T22:12:57.100Z,135,workout
2025-10-29T22:13:02.100Z,135,workout
2025-10-29T22:13:07.100Z,135,workout
2025-10-29T22:13:12.100Z,134,workout
2025-10-29T22:13:17.100Z,134,workout
2025-10-29T22:13:22.100Z,133,workout
2025-10-29T22:13:27.100Z,132,workout
2025-10-29T22:13:32.100Z,131,workout
2025-10-29T22:13:37.100Z,131,workout
2025-10-29T22:13:42.100Z,131,workout
2025-10-29T22:41:12.000Z,82,awake
2025-10-29T22:41:14.000Z,85,awake
2025-10-29T22:47:22.000Z,84,awake
2025-10-29T22:47:23.000Z,79,awake
2025-10-29T22:47:25.000Z,78,awake
2025-10-29T23:36:02.000Z,97,awake
2025-10-29T23:36:03.000Z,101,awake
2025-10-29T23:36:05.000Z,100,awake
2025-10-29T23:49:52.000Z,99,awake
2025-10-29T23:50:01.000Z,101,awake
2025-10-29T23:50:13.000Z,91,awake
2025-10-29T23:52:21.000Z,105,awake
2025-10-29T23:52:33.000Z,108,awake
2025-10-29T23:52:36.000Z,100,awake
2025-10-29T23:55:09.000Z,99,awake
2025-10-29T23:55:24.000Z,96,awake
2025-10-29T23:55:25.000Z,93,awake
2025-10-29T23:57:27.000Z,98,awake
2025-10-29T23:58:03.000Z,96,awake
2025-10-29T23:58:05.000Z,94,awake
2025-10-30T00:05:45.000Z,95,awake
2025-10-30T00:05:46.000Z,90,awake
2025-10-30T00:05:47.000Z,91,awake
2025-10-30T00:07:49.000Z,82,awake
2025-10-30T00:08:11.000Z,81,awake
2025-10-30T00:18:29.000Z,90,awake
2025-10-30T00:18:32.000Z,92,awake
2025-10-30T00:19:39.000Z,94,awake
2025-10-30T00:23:34.000Z,81,awake
2025-10-30T00:23:36.000Z,84,awake
2025-10-30T00:23:42.000Z,84,awake
2025-10-30T00:26:15.000Z,84,awake
2025-10-30T00:26:23.000Z,82,awake
2025-10-30T00:26:44.000Z,87,awake
2025-10-30T00:32:31.100Z,111,workout
2025-10-30T00:32:36.100Z,111,workout
2025-10-30T00:32:41.100Z,111,workout
2025-10-30T00:32:46.100Z,112,workout
2025-10-30T00:32:51.100Z,112,workout
2025-10-30T00:32:56.100Z,113,workout
2025-10-30T00:33:01.100Z,113,workout
2025-10-30T00:33:06.100Z,113,workout
2025-10-30T00:33:11.100Z,113,workout
2025-10-30T00:33:16.100Z,114,workout
2025-10-30T00:33:21.100Z,115,workout
2025-10-30T00:33:26.100Z,116,workout
2025-10-30T00:33:31.100Z,117,workout
2025-10-30T00:33:36.100Z,118,workout
2025-10-30T00:33:41.100Z,119,workout
2025-10-30T00:33:46.100Z,119,workout
2025-10-30T00:33:51.100Z,119,workout
2025-10-30T00:33:56.100Z,119,workout
2025-10-30T00:34:01.100Z,119,workout
2025-10-30T00:34:06.100Z,119,workout
2025-10-30T00:34:11.100Z,119,workout
2025-10-30T00:34:16.100Z,119,workout
2025-10-30T00:34:21.100Z,120,workout
2025-10-30T00:34:26.100Z,120,workout
2025-10-30T00:34:31.100Z,119,workout
2025-10-30T00:34:36.100Z,120,workout
2025-10-30T00:34:41.100Z,120,workout
2025-10-30T00:34:46.100Z,121,workout
2025-10-30T00:34:51.100Z,123,workout
2025-10-30T00:34:56.100Z,124,workout
2025-10-30T00:35:01.100Z,125,workout
2025-10-30T00:35:06.100Z,125,workout
2025-10-30T00:35:11.100Z,125,workout
2025-10-30T00:35:16.100Z,126,workout
2025-10-30T00:35:21.100Z,128,workout
2025-10-30T00:35:26.100Z,129,workout
2025-10-30T00:35:31.100Z,129,workout
2025-10-30T00:35:36.100Z,129,workout
2025-10-30T00:35:41.100Z,129,workout
2025-10-30T00:35:46.100Z,129,workout
2025-10-30T00:35:51.100Z,129,workout
2025-10-30T00:35:56.100Z,128,workout
2025-10-30T00:36:01.100Z,129,workout
2025-10-30T00:36:06.100Z,128,workout
2025-10-30T00:36:11.100Z,127,workout
2025-10-30T00:36:16.100Z,127,workout
2025-10-30T00:36:21.100Z,127,workout
2025-10-30T00:36:26.100Z,127,workout
2025-10-30T00:42:27.000Z,84,awake
2025-10-30T00:42:34.000Z,86,awake
2025-10-30T00:43:27.000Z,88,awake
2025-10-30T00:49:21.000Z,83,awake
2025-10-30T00:49:39.000Z,84,awake
2025-10-30T00:56:54.000Z,84,awake
2025-10-30T00:56:55.000Z,82,awake
2025-10-30T00:57:02.000Z,81,awake
2025-10-30T00:59:29.000Z,80,awake
2025-10-30T01:00:15.000Z,82,awake
2025-10-30T01:00:44.000Z,85,awake
2025-10-30T01:04:39.000Z,80,awake
2025-10-30T01:05:04.000Z,83,awake
2025-10-30T01:05:58.000Z,89,awake
2025-10-30T01:12:47.000Z,73,awake
2025-10-30T01:13:23.000Z,76,awake
2025-10-30T01:13:25.000Z,83,awake
2025-10-30T01:17:57.000Z,73,awake
2025-10-30T01:18:05.000Z,70,awake
2025-10-30T01:18:12.000Z,76,awake
2025-10-30T01:23:21.000Z,86,awake
2025-10-30T01:23:30.000Z,78,awake
2025-10-30T01:25:00.000Z,80,awake
2025-10-30T01:28:45.000Z,91,awake
2025-10-30T01:28:51.000Z,91,awake
2025-10-30T01:28:53.000Z,89,awake
2025-10-30T03:23:01.000Z,71,awake
2025-10-30T03:23:41.000Z,70,awake
2025-10-30T03:23:57.000Z,69,awake
2025-10-30T03:28:37.000Z,70,awake
2025-10-30T03:29:51.000Z,68,awake
2025-10-30T03:29:52.000Z,71,awake
2025-10-30T03:35:32.000Z,68,rest
2025-10-30T03:40:32.000Z,68,rest
2025-10-30T03:45:32.000Z,67,rest
2025-10-30T03:50:32.000Z,66,rest
2025-10-30T03:55:46.000Z,61,rest
2025-10-30T04:00:46.000Z,63,rest
2025-10-30T04:05:46.000Z,62,rest
2025-10-30T04:10:46.000Z,63,rest
2025-10-30T04:15:46.000Z,63,rest
2025-10-30T04:20:46.000Z,64,rest
2025-10-30T04:25:46.000Z,63,rest
2025-10-30T04:30:46.000Z,64,rest
2025-10-30T04:35:46.000Z,65,rest
2025-10-30T04:40:46.000Z,65,rest
2025-10-30T04:45:46.000Z,65,rest
2025-10-30T04:50:46.000Z,65,rest
2025-10-30T04:55:46.000Z,65,rest
2025-10-30T05:00:46.000Z,65,rest
2025-10-30T05:05:46.000Z,64,rest
2025-10-30T05:10:46.000Z,64,rest
2025-10-30T05:15:46.000Z,65,rest
2025-10-30T05:20:46.000Z,64,rest
2025-10-30T05:25:46.000Z,66,rest
2025-10-30T05:30:46.000Z,66,rest
2025-10-30T05:35:46.000Z,67,rest
2025-10-30T05:40:46.000Z,64,rest
2025-10-30T05:45:46.000Z,64,rest
2025-10-30T05:50:46.000Z,61,rest
2025-10-30T05:55:46.000Z,64,rest
2025-10-30T06:00:46.000Z,64,rest
2025-10-30T06:05:46.000Z,64,rest
2025-10-30T06:10:46.000Z,64,rest
2025-10-30T06:15:46.000Z,63,rest
2025-10-30T06:20:46.000Z,64,rest
2025-10-30T06:25:47.000Z,64,rest
2025-10-30T06:30:47.000Z,62,rest
2025-10-30T06:35:47.000Z,62,rest
2025-10-30T06:40:47.000Z,61,rest
2025-10-30T06:45:47.000Z,61,rest
2025-10-30T06:50:47.000Z,61,rest
2025-10-30T06:55:46.000Z,59,rest
2025-10-30T07:00:46.000Z,62,rest
2025-10-30T07:05:46.000Z,62,rest
2025-10-30T07:10:46.000Z,63,rest
2025-10-30T07:15:46.000Z,65,rest
2025-10-30T07:20:46.000Z,65,rest
2025-10-30T07:25:46.000Z,65,rest
2025-10-30T07:30:46.000Z,66,rest
2025-10-30T07:35:46.000Z,66,rest
2025-10-30T07:40:46.000Z,65,rest
2025-10-30T07:45:46.000Z,66,rest
2025-10-30T07:50:46.000Z,67,rest
2025-10-30T07:55:46.000Z,67,rest
2025-10-30T08:00:46.000Z,65,rest
2025-10-30T08:05:46.000Z,64,rest
2025-10-30T08:10:46.000Z,63,rest
2025-10-30T08:15:46.000Z,64,rest
2025-10-30T08:20:46.000Z,61,rest
2025-10-30T08:25:46.000Z,64,rest
2025-10-30T08:30:46.000Z,63,rest
2025-10-30T08:35:46.000Z,62,rest
2025-10-30T08:40:46.000Z,63,rest
2025-10-30T08:45:46.000Z,63,rest
2025-10-30T08:50:46.000Z,64,rest
2025-10-30T08:55:46.000Z,65,rest
2025-10-30T09:00:46.000Z,64,rest
2025-10-30T09:05:46.000Z,65,rest
2025-10-30T09:10:46.000Z,65,rest
2025-10-30T09:15:46.000Z,62,rest
2025-10-30T09:20:46.000Z,64,rest
2025-10-30T09:24:33.000Z,63,rest
2025-10-30T09:29:33.000Z,65,rest
2025-10-30T09:35:46.000Z,63,rest
2025-10-30T09:40:46.000Z,63,rest
2025-10-30T09:45:46.000Z,61,rest
2025-10-30T09:50:46.000Z,64,rest
2025-10-30T09:55:46.000Z,64,rest
2025-10-30T10:00:46.000Z,65,rest
2025-10-30T10:05:46.000Z,69,rest
2025-10-30T10:10:46.000Z,67,rest
2025-10-30T10:15:46.000Z,67,rest
2025-10-30T10:20:46.000Z,70,rest
2025-10-30T10:25:46.000Z,68,rest
2025-10-30T10:30:46.000Z,70,rest
2025-10-30T10:35:46.000Z,70,rest
2025-10-30T10:40:46.000Z,68,rest
2025-10-30T10:45:46.000Z,67,rest
2025-10-30T10:50:46.000Z,66,rest
2025-10-30T10:55:46.000Z,64,rest
2025-10-30T11:00:46.000Z,65,rest
2025-10-30T11:05:46.000Z,65,rest
2025-10-30T11:10:46.000Z,64,rest
2025-10-30T11:15:46.000Z,58,rest
2025-10-30T11:20:46.000Z,61,rest
2025-10-30T11:25:46.000Z,62,rest
2025-10-30T11:30:46.000Z,63,rest
2025-10-30T11:35:46.000Z,65,rest
2025-10-30T11:40:46.000Z,67,rest
2025-10-30T11:45:46.000Z,67,rest
2025-10-30T11:50:46.000Z,66,rest
2025-10-30T11:55:46.000Z,67,rest
2025-10-30T12:00:46.000Z,68,rest
2025-10-30T12:05:46.000Z,69,rest
2025-10-30T12:10:46.000Z,69,rest
2025-10-30T12:15:46.000Z,71,rest
2025-10-30T12:20:46.000Z,70,rest
2025-10-30T12:25:46.000Z,72,rest
2025-10-30T12:30:46.000Z,69,rest
2025-10-30T12:35:46.000Z,69,rest
2025-10-30T12:40:46.000Z,66,rest
2025-10-30T12:45:46.000Z,66,rest
2025-10-30T12:50:46.000Z,67,rest
2025-10-30T12:55:46.000Z,68,rest
2025-10-30T13:00:46.000Z,69,rest
2025-10-30T13:05:46.000Z,70,rest
2025-10-30T13:10:46.000Z,74,rest
2025-10-30T13:15:46.000Z,71,rest
2025-10-30T13:20:46.000Z,71,rest
2025-10-30T13:25:46.000Z,73,rest
2025-10-30T13:30:46.000Z,72,rest
2025-10-30T13:31:33.000Z,71,rest
2025-10-30T13:36:33.000Z,72,rest
2025-10-30T13:41:33.000Z,74,rest
