date,readiness_score,temp_deviation,temp_trend,activity_score,stress_high,recovery_high,hrv_hr_mean,hrv_hr_std,hrv_hr_min,hrv_hr_max,hrv_hr_range,hrv_hr_cv,hr_daytime_mean,hr_daytime_max,hr_daytime_min,hr_daytime_std,hr_spike_count,temp_max,temp_min,temp_mean,humidity,pressure,wind_speed,precipitation,readiness_score_3d_avg,readiness_score_7d_avg,readiness_score_change,readiness_score_change_3d,readiness_score_deviation,temp_deviation_3d_avg,temp_deviation_7d_avg,temp_deviation_change,temp_deviation_change_3d,temp_deviation_deviation,temp_trend_3d_avg,temp_trend_7d_avg,temp_trend_change,temp_trend_change_3d,temp_trend_deviation,activity_score_3d_avg,activity_score_7d_avg,activity_score_change,activity_score_change_3d,activity_score_deviation,stress_high_3d_avg,stress_high_7d_avg,stress_high_change,stress_high_change_3d,stress_high_deviation,recovery_high_3d_avg,recovery_high_7d_avg,recovery_high_change,recovery_high_change_3d,recovery_high_deviation,hrv_hr_mean_3d_avg,hrv_hr_mean_7d_avg,hrv_hr_mean_change,hrv_hr_mean_change_3d,hrv_hr_mean_deviation,hrv_hr_std_3d_avg,hrv_hr_std_7d_avg,hrv_hr_std_change,hrv_hr_std_change_3d,hrv_hr_std_deviation,hrv_hr_min_3d_avg,hrv_hr_min_7d_avg,hrv_hr_min_change,hrv_hr_min_change_3d,hrv_hr_min_deviation,hrv_hr_max_3d_avg,hrv_hr_max_7d_avg,hrv_hr_max_change,hrv_hr_max_change_3d,hrv_hr_max_deviation,hrv_hr_range_3d_avg,hrv_hr_range_7d_avg,hrv_hr_range_change,hrv_hr_range_change_3d,hrv_hr_range_deviation,hrv_hr_cv_3d_avg,hrv_hr_cv_7d_avg,hrv_hr_cv_change,hrv_hr_cv_change_3d,hrv_hr_cv_deviation,hr_daytime_mean_3d_avg,hr_daytime_mean_7d_avg,hr_daytime_mean_change,hr_daytime_mean_change_3d,hr_daytime_mean_deviation,hr_daytime_max_3d_avg,hr_daytime_max_7d_avg,hr_daytime_max_change,hr_daytime_max_change_3d,hr_daytime_max_deviation,hr_daytime_min_3d_avg,hr_daytime_min_7d_avg,hr_daytime_min_change,hr_daytime_min_change_3d,hr_daytime_min_deviation,hr_daytime_std_3d_avg,hr_daytime_std_7d_avg,hr_daytime_std_change,hr_daytime_std_change_3d,hr_daytime_std_deviation,hr_spike_count_3d_avg,hr_spike_count_7d_avg,hr_spike_count_change,hr_spike_count_change_3d,hr_spike_count_deviation,temp_max_3d_avg,temp_max_7d_avg,temp_max_change,temp_max_change_3d,temp_max_deviation,temp_min_3d_avg,temp_min_7d_avg,temp_min_change,temp_min_change_3d,temp_min_deviation,temp_mean_3d_avg,temp_mean_7d_avg,temp_mean_change,temp_mean_change_3d,temp_mean_deviation,humidity_3d_avg,humidity_7d_avg,humidity_change,humidity_change_3d,humidity_deviation,pressure_3d_avg,pressure_7d_avg,pressure_change,pressure_change_3d,pressure_deviation,wind_speed_3d_avg,wind_speed_7d_avg,wind_speed_change,wind_speed_change_3d,wind_speed_deviation,precipitation_3d_avg,precipitation_7d_avg,precipitation_change,precipitation_change_3d,precipitation_deviation,pressure_drop_24h,pressure_drop_48h,pressure_rapid_change,temp_swing_24h,temp_swing_48h,day_of_week,month,season,cardio_rate_gap_flag,cardio_spike_flag,low_hrv_flag,thermal_load_flag,thermal_spike_flag,stress_load_flag,weather_instability_flag,likely_risk_day,anomaly_score,is_anomaly
2026-04-25,85,-0.03,-0.12,89.0,3600,1800,,,,,,,,,,,,18.3,9.4,13.3,82,1011.3,18.0,5.4,84.66666666666667,82.71428571428571,4.0,6.0,6.023809523809518,-0.08333333333333325,-0.16999999999999998,0.03,0.24000000000000002,-0.05333333333333334,-0.13333333333333328,-0.1542857142857143,-0.01999999999999999,0.12,-0.19226804123711339,91.33333333333333,94.28571428571429,-1.0,-9.0,3.672413793103445,3300.0,3728.5714285714284,0.0,-3600.0,-1359.183673469388,2400.0,1800.0,-3600.0,1800.0,-1919.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.733333333333334,20.528571428571432,-9.3,-5.300000000000001,0.327551020408162,13.266666666666664,9.142857142857142,-6.299999999999999,-0.7999999999999989,1.0510204081632661,18.733333333333334,14.6,-7.899999999999999,-3.1999999999999993,0.3785714285714299,62.666666666666664,57.857142857142854,26.0,31.0,15.585034013605437,1011.1,1016.1999999999999,2.3999999999999773,-5.100000000000023,-5.782653061224664,16.566666666666674,18.185714285714287,2.1999999999999993,3.3000000000000007,1.1268707482993179,2.4000000000000012,2.257142857142857,3.6000000000000005,3.2,2.3078231292517013,-2.3999999999999773,1.8000000000000682,False,7.899999999999999,8.399999999999999,5,4,2,False,False,False,False,False,True,False,0,-0.3883115963630325,0
2026-04-26,91,-0.35,-0.18,98.0,6300,1800,,,,,,,,,,,,13.8,7.1,10.2,76,1018.5,15.2,0.0,85.66666666666667,83.71428571428571,6.0,3.0,12.023809523809518,-0.14666666666666658,-0.18285714285714283,-0.31999999999999995,-0.18999999999999997,-0.3733333333333333,-0.13333333333333328,-0.15999999999999998,-0.06,0.0,-0.2522680412371134,92.33333333333333,95.14285714285714,9.0,3.0,12.672413793103445,4500.0,4500.0,2700.0,3600.0,1340.816326530612,3000.0,1414.2857142857142,0.0,1800.0,-1919.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.900000000000002,19.928571428571427,-4.5,-14.5,-4.172448979591838,10.733333333333329,8.957142857142857,-2.3000000000000007,-7.6,-1.2489795918367346,14.899999999999999,14.257142857142858,-3.1000000000000014,-11.5,-2.7214285714285715,71.33333333333333,59.42857142857143,-6.0,26.0,9.585034013605437,1012.9000000000001,1016.842857142857,7.2000000000000455,5.399999999999977,1.4173469387753812,16.33333333333334,16.442857142857143,-2.8000000000000007,-0.7000000000000011,-1.6731292517006828,2.4000000000000012,1.457142857142857,-5.4,0.0,-3.092176870748299,-7.2000000000000455,-9.600000000000023,True,3.1000000000000014,11.0,6,4,2,False,False,False,False,False,True,False,0,-0.3948017505521674,0
2026-04-27,75,0.36,0.13,99.0,1800,900,,,,,,,,,,,,20.1,4.9,13.1,69,1023.6,11.5,0.0,83.66666666666667,82.57142857142857,-16.0,-6.0,-3.9761904761904816,-0.00666666666666658,-0.09428571428571426,0.71,0.42,0.33666666666666667,-0.056666666666666615,-0.1142857142857143,0.31,0.23,0.0577319587628866,95.33333333333333,95.28571428571429,1.0,9.0,13.672413793103445,3900.0,4114.285714285715,-4500.0,-1800.0,-3159.183673469388,1500.0,1542.857142857143,-900.0,-4500.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.400000000000002,21.1,6.300000000000001,-7.5,2.1275510204081627,7.13333333333333,8.928571428571427,-2.1999999999999993,-10.799999999999999,-3.448979591836734,12.200000000000001,14.928571428571429,2.9000000000000004,-8.1,0.17857142857142883,75.66666666666667,61.714285714285715,-7.0,13.0,2.585034013605437,1017.8000000000002,1016.9142857142857,5.100000000000023,14.700000000000045,6.517346938775404,14.900000000000004,15.014285714285716,-3.6999999999999993,-4.300000000000001,-5.373129251700682,1.8000000000000014,1.342857142857143,0.0,-1.8,-3.092176870748299,-5.100000000000023,-12.300000000000068,True,2.9000000000000004,0.20000000000000107,0,4,2,False,False,False,True,False,True,False,0,-0.3835254089426034,0
2026-04-28,92,-0.34,-0.18,98.0,6300,1800,,,,,,,,,,,,17.5,8.9,12.4,71,1020.2,15.0,2.0,86.0,84.42857142857143,17.0,7.0,13.023809523809518,-0.10999999999999992,-0.12142857142857141,-0.7,-0.31000000000000005,-0.36333333333333334,-0.0766666666666666,-0.12428571428571426,-0.31,-0.06,-0.2522680412371134,98.33333333333333,95.28571428571429,-1.0,9.0,12.672413793103445,4800.0,4500.0,4500.0,2700.0,1340.816326530612,1500.0,1671.4285714285713,900.0,0.0,-1919.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.133333333333336,21.314285714285717,-2.6000000000000014,-0.8000000000000007,-0.47244897959183874,6.966666666666664,10.12857142857143,4.0,-0.5,0.5510204081632661,11.9,15.485714285714286,-0.6999999999999993,-0.9000000000000004,-0.5214285714285705,72.0,65.0,2.0,-11.0,4.585034013605437,1020.7666666666669,1016.0,-3.3999999999999773,8.900000000000091,3.1173469387754267,13.900000000000004,15.157142857142858,3.5,-3.0,-1.8731292517006821,0.6666666666666679,1.6285714285714286,2.0,-3.4000000000000004,-1.092176870748299,3.3999999999999773,-1.7000000000000455,False,0.6999999999999993,2.200000000000001,1,4,2,False,False,False,False,False,True,False,0,-0.3777806343151516,0
2026-04-29,88,0.04,-0.02,92.0,6300,2700,,,,,,,,,,,,17.3,10.9,13.3,81,1012.5,15.9,16.1,85.0,85.71428571428571,-4.0,-3.0,9.023809523809518,0.020000000000000063,-0.07714285714285714,0.38,0.38999999999999996,0.016666666666666663,-0.023333333333333275,-0.09285714285714285,0.16,0.16,-0.09226804123711341,96.33333333333333,94.42857142857143,-6.0,-6.0,6.672413793103445,4800.0,4371.428571428572,0.0,0.0,1340.816326530612,1800.0,2057.1428571428573,900.0,900.0,-1019.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,20.414285714285715,-0.1999999999999993,3.5,-0.672448979591838,8.233333333333333,10.228571428571428,2.0,3.8000000000000007,2.551020408163266,12.933333333333332,15.028571428571428,0.9000000000000004,3.1000000000000014,0.3785714285714299,73.66666666666667,69.28571428571429,10.0,5.0,14.585034013605437,1018.7666666666669,1015.4428571428572,-7.7000000000000455,-6.0,-4.582653061224619,14.133333333333338,15.328571428571427,0.9000000000000004,0.7000000000000011,-0.9731292517006818,6.033333333333335,3.6142857142857143,14.100000000000001,16.1,13.007823129251703,7.7000000000000455,11.100000000000023,True,0.9000000000000004,0.20000000000000107,2,4,2,False,False,False,False,False,True,True,0,-0.3848837019928181,0
2026-04-30,88,-0.08,0.07,93.0,900,1800,,,,,,,,,,,,19.3,9.5,14.1,67,1009.4,23.2,0.3,89.33333333333333,85.71428571428571,0.0,13.0,9.023809523809518,-0.12666666666666662,-0.0657142857142857,-0.12,-0.44,-0.10333333333333333,-0.04333333333333328,-0.05714285714285714,0.09000000000000001,-0.06,-0.0022680412371133968,94.33333333333333,94.14285714285714,1.0,-6.0,7.672413793103445,4500.0,4114.285714285715,-5400.0,-900.0,-4059.183673469388,2100.0,2314.285714285714,-900.0,900.0,-1919.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.03333333333333,19.12857142857143,2.0,-0.8000000000000007,1.327551020408162,9.766666666666666,9.485714285714284,-1.4000000000000004,4.6,1.1510204081632658,13.266666666666666,13.942857142857145,0.7999999999999989,1.0,1.1785714285714288,73.0,71.71428571428571,-14.0,-2.0,0.585034013605437,1014.0333333333334,1014.9142857142857,-3.1000000000000227,-14.200000000000045,-7.6826530612246415,18.033333333333335,16.37142857142857,7.299999999999999,11.7,6.326870748299317,6.1333333333333355,3.6571428571428575,-15.8,0.3,-2.7921768707482992,3.1000000000000227,10.800000000000068,False,0.7999999999999989,1.6999999999999993,3,4,2,False,False,False,False,False,True,False,0,-0.37759758574853985,0
2026-05-01,79,-0.05,-0.12,87.0,6300,7200,,,,,,,,,,,,18.3,5.5,12.2,57,1013.7,14.1,0.5,85.0,85.42857142857143,-9.0,-13.0,0.023809523809518396,-0.029999999999999933,-0.06428571428571428,0.03,0.29000000000000004,-0.07333333333333333,-0.02333333333333328,-0.05999999999999999,-0.19,0.06,-0.19226804123711339,90.66666666666667,93.71428571428571,-6.0,-11.0,1.6724137931034448,4500.0,4500.0,5400.0,0.0,1340.816326530612,3900.0,2571.4285714285716,5400.0,5400.0,3480.612244897959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.3,17.8,-1.0,0.8000000000000007,0.327551020408162,8.633333333333331,8.028571428571428,-4.0,-3.4000000000000004,-2.848979591836734,13.200000000000001,12.657142857142858,-1.9000000000000004,-0.20000000000000107,-0.7214285714285715,68.33333333333333,71.85714285714286,-10.0,-14.0,-9.414965986394563,1011.8666666666668,1015.6,4.300000000000068,-6.5,-3.3826530612245733,17.733333333333338,16.128571428571426,-9.1,-0.9000000000000004,-2.7731292517006825,5.6333333333333355,3.4714285714285715,0.2,-1.5,-2.592176870748299,-4.300000000000068,-1.2000000000000455,False,1.9000000000000004,1.1000000000000014,4,5,2,False,False,False,False,False,True,False,0,-0.36965496446961627,0
2026-05-02,88,-0.37,-0.12,89.0,2700,4500,,,,,,,,,,,,15.1,8.0,11.8,54,1013.5,17.9,0.0,85.0,85.85714285714286,9.0,0.0,9.023809523809518,-0.1666666666666666,-0.11285714285714285,-0.32,-0.41,-0.3933333333333333,-0.05666666666666661,-0.05999999999999999,0.0,-0.09999999999999999,-0.19226804123711339,89.66666666666667,93.71428571428571,2.0,-3.0,3.672413793103445,3300.0,4371.428571428572,-3600.0,-3600.0,-2259.183673469388,4500.0,2957.1428571428573,-2700.0,1800.0,780.612244897959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.566666666666666,17.342857142857145,-3.200000000000001,-2.200000000000001,-2.872448979591839,7.666666666666664,7.828571428571429,2.5,-2.9000000000000004,-0.3489795918367342,12.700000000000001,12.442857142857145,-0.3999999999999986,-1.5,-1.12142857142857,59.333333333333336,67.85714285714286,-3.0,-27.0,-12.414965986394563,1012.2000000000002,1015.9142857142857,-0.20000000000004547,1.0,-3.582653061224619,18.400000000000002,16.114285714285714,3.799999999999999,1.9999999999999982,1.0268707482993165,0.2666666666666679,2.7,-0.5,-16.1,-3.092176870748299,0.20000000000004547,-4.100000000000023,False,0.3999999999999986,2.299999999999999,5,5,2,False,False,False,False,False,True,False,0,-0.3714557555908659,0
2026-05-03,85,-0.02,-0.03,83.0,1800,4500,,,,,,,,,,,,17.4,5.1,10.9,41,1015.6,21.1,0.0,84.0,85.0,-3.0,-3.0,6.023809523809518,-0.14666666666666658,-0.06571428571428571,0.35,0.06,-0.043333333333333335,-0.08999999999999996,-0.03857142857142857,0.09,-0.1,-0.1022680412371134,86.33333333333333,91.57142857142857,-6.0,-10.0,-2.327586206896555,3600.0,3728.5714285714284,-900.0,900.0,-3159.183673469388,5400.0,3342.8571428571427,0.0,2700.0,780.612244897959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.933333333333334,17.857142857142858,2.299999999999999,-1.9000000000000021,-0.5724489795918402,6.199999999999998,7.542857142857143,-2.9000000000000004,-4.4,-3.2489795918367346,11.633333333333333,12.542857142857144,-0.9000000000000004,-3.1999999999999993,-2.0214285714285705,50.666666666666664,62.857142857142854,-13.0,-26.0,-25.414965986394563,1014.2666666666668,1015.5,2.1000000000000227,6.2000000000000455,-1.482653061224596,17.700000000000003,16.957142857142856,3.200000000000003,-2.099999999999998,4.226870748299319,0.16666666666666785,2.7,0.0,-0.3,-3.092176870748299,-2.1000000000000227,-1.8999999999999773,False,0.9000000000000004,1.299999999999999,6,5,2,False,False,False,False,False,True,False,0,-0.3560862856202249,0
2026-05-04,88,-0.3,-0.19,83.0,2700,0,,,,,,,,,,,,26.8,9.0,17.3,38,1013.0,24.1,0.0,87.0,86.85714285714286,3.0,9.0,9.023809523809518,-0.2299999999999999,-0.15999999999999998,-0.27999999999999997,-0.25,-0.3233333333333333,-0.11333333333333329,-0.08428571428571428,-0.16,-0.07,-0.2622680412371134,85.0,89.28571428571429,0.0,-4.0,-2.327586206896555,2400.0,3857.1428571428573,900.0,-3600.0,-2259.183673469388,3000.0,3214.285714285714,-4500.0,-7200.0,-3719.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.766666666666666,18.814285714285717,9.400000000000002,8.5,8.827551020408162,7.3666666666666645,8.12857142857143,3.9000000000000004,3.5,0.6510204081632658,13.333333333333334,13.142857142857144,6.4,5.100000000000001,4.37857142857143,44.333333333333336,58.42857142857143,-3.0,-19.0,-28.414965986394563,1014.0333333333334,1013.9857142857143,-2.6000000000000227,-0.7000000000000455,-4.082653061224619,21.033333333333335,18.75714285714286,3.0,10.000000000000002,7.226870748299319,0.0,2.7,0.0,-0.5,-3.092176870748299,2.6000000000000227,0.5,False,6.4,5.5,0,5,2,False,False,False,False,False,True,False,0,-0.3877099125484614,0
2026-05-05,77,0.33,0.0,77.0,17100,0,,,,,,,,,,,,29.4,16.4,23.0,35,1010.7,26.1,0.0,83.33333333333333,84.71428571428571,-11.0,-11.0,-1.9761904761904816,0.0033333333333334103,-0.06428571428571427,0.63,0.7,0.3066666666666667,-0.07333333333333329,-0.058571428571428566,0.19,0.12,-0.0722680412371134,81.0,86.28571428571429,-6.0,-12.0,-8.327586206896555,7200.0,5400.0,14400.0,14400.0,12140.816326530612,1500.0,2957.1428571428573,0.0,-4500.0,-3719.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.53333333333333,20.514285714285712,2.599999999999998,14.299999999999999,11.42755102040816,10.166666666666664,9.2,7.399999999999999,8.399999999999999,8.051020408163264,17.066666666666666,14.657142857142858,5.699999999999999,11.2,10.07857142857143,38.0,53.285714285714285,-3.0,-19.0,-31.414965986394563,1013.1000000000003,1012.6285714285714,-2.2999999999999545,-2.7999999999999545,-6.382653061224573,23.76666666666667,20.342857142857145,2.0,8.200000000000003,9.22687074829932,0.0,2.4142857142857146,0.0,0.0,-3.092176870748299,2.2999999999999545,4.899999999999977,False,5.699999999999999,12.1,1,5,2,False,False,False,True,False,True,False,0,-0.4426943046867846,1
2026-05-06,62,0.38,0.1,77.0,8100,1800,,,,,,,,,,,,22.3,16.1,19.5,70,1009.5,26.2,8.3,75.66666666666667,81.0,-15.0,-23.0,-16.97619047619048,0.13666666666666674,-0.015714285714285698,0.04999999999999999,0.4,0.3566666666666667,-0.029999999999999954,-0.04142857142857142,0.1,0.13,0.027731958762886602,79.0,84.14285714285714,0.0,-6.0,-8.327586206896555,9300.0,5657.142857142857,-9000.0,6300.0,3140.816326530612,600.0,2828.5714285714284,1800.0,-2700.0,-1919.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.166666666666668,21.228571428571428,-7.099999999999998,4.900000000000002,4.327551020408162,13.83333333333333,9.942857142857141,-0.29999999999999716,11.000000000000002,7.751020408163267,19.933333333333334,15.542857142857144,-3.5,8.6,6.578571428571429,47.666666666666664,51.714285714285715,35.0,29.0,3.585034013605437,1011.066666666667,1012.1999999999999,-1.2000000000000455,-6.100000000000023,-7.582653061224619,25.46666666666667,21.814285714285717,0.09999999999999787,5.099999999999998,9.326870748299317,2.766666666666668,1.3000000000000003,8.3,8.3,5.207823129251702,1.2000000000000455,3.5,False,3.5,2.1999999999999993,2,5,2,False,False,False,True,False,True,False,1,-0.4193256728537628,0
2026-05-07,86,0.1,0.01,71.0,9000,900,,,,,,,,,,,,18.5,11.1,13.7,68,1011.0,14.9,1.6,75.0,80.71428571428571,24.0,-2.0,7.023809523809518,0.2700000000000001,0.010000000000000018,-0.28,0.4,0.07666666666666666,0.036666666666666715,-0.049999999999999996,-0.09000000000000001,0.2,-0.0622680412371134,75.0,81.0,-6.0,-12.0,-14.327586206896555,11400.0,6814.285714285715,900.0,6300.0,4040.816326530612,900.0,2700.0,-900.0,900.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.400000000000002,21.114285714285717,-3.8000000000000007,-8.3,0.5275510204081613,14.533333333333331,10.171428571428573,-5.000000000000002,2.0999999999999996,2.7510204081632654,18.733333333333334,15.485714285714286,-5.800000000000001,-3.6000000000000014,0.7785714285714285,57.666666666666664,51.857142857142854,-2.0,30.0,1.585034013605437,1010.4000000000002,1012.4285714285714,1.5,-2.0,-6.082653061224619,22.400000000000002,20.628571428571426,-11.299999999999999,-9.200000000000001,-1.9731292517006818,3.300000000000001,1.4857142857142858,-6.700000000000001,1.6,-1.492176870748299,-1.5,-0.2999999999999545,False,5.800000000000001,9.3,3,5,2,False,False,False,False,False,True,False,0,-0.40249009872046093,0
2026-05-08,79,-0.55,0.01,72.0,7200,0,,,,,,,,,,,,21.6,7.5,14.8,52,1013.4,19.8,0.0,75.66666666666667,80.71428571428571,-7.0,2.0,0.023809523809518396,-0.02333333333333328,-0.06142857142857142,-0.65,-0.8800000000000001,-0.5733333333333334,0.04000000000000005,-0.031428571428571424,0.0,0.01,-0.0622680412371134,73.33333333333333,78.85714285714286,1.0,-5.0,-13.327586206896555,8100.0,6942.857142857143,-1800.0,-9900.0,2240.816326530612,900.0,1671.4285714285713,-900.0,0.0,-3719.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,21.585714285714285,3.1000000000000014,-7.799999999999997,3.6275510204081627,11.566666666666665,10.457142857142857,-3.5999999999999996,-8.899999999999999,-0.8489795918367342,16.0,15.85714285714286,1.1000000000000014,-8.2,1.87857142857143,63.333333333333336,51.142857142857146,-16.0,17.0,-14.414965986394563,1011.3000000000002,1012.3857142857144,2.3999999999999773,2.699999999999932,-3.6826530612246415,20.3,21.442857142857143,4.9,-6.300000000000001,2.9268707482993186,3.300000000000001,1.4142857142857144,-1.6,0.0,-3.092176870748299,-2.3999999999999773,-3.8999999999999773,False,1.1000000000000014,4.699999999999999,4,5,2,False,False,False,False,False,True,False,0,-0.3991067569239886,0
2026-05-09,73,-0.02,0.18,62.0,5400,900,,,,,,,,,,,,22.4,12.1,16.4,63,1010.6,15.1,0.5,79.33333333333333,78.57142857142857,-6.0,11.0,-5.976190476190482,-0.15666666666666662,-0.011428571428571422,0.53,-0.4,-0.043333333333333335,0.06666666666666671,0.011428571428571429,0.16999999999999998,0.07999999999999999,0.10773195876288659,68.33333333333333,75.0,-10.0,-15.0,-23.327586206896555,7200.0,7328.571428571428,-1800.0,-2700.0,440.81632653061206,600.0,1157.142857142857,900.0,-900.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.833333333333332,22.62857142857143,0.7999999999999972,0.09999999999999787,4.42755102040816,10.23333333333333,11.042857142857143,4.6,-4.000000000000002,3.7510204081632654,14.966666666666667,16.514285714285712,1.5999999999999979,-3.1000000000000014,3.4785714285714278,61.0,52.42857142857143,11.0,-7.0,-3.414965986394563,1011.6666666666669,1011.9714285714286,-2.7999999999999545,1.1000000000000227,-6.482653061224596,16.6,21.04285714285714,-4.700000000000001,-11.1,-1.7731292517006825,0.7000000000000012,1.4857142857142858,0.5,-7.800000000000001,-2.592176870748299,2.7999999999999545,0.39999999999997726,False,1.5999999999999979,2.6999999999999993,5,5,2,False,False,False,False,False,True,False,0,-0.3918563583498652,0
2026-05-10,81,-0.3,-0.16,60.0,4500,0,,,,,,,,,,,,27.2,10.3,18.1,73,1013.0,20.7,0.4,77.66666666666667,78.0,8.0,-5.0,2.0238095238095184,-0.29,-0.05142857142857142,-0.27999999999999997,-0.4,-0.3233333333333333,0.010000000000000037,-0.0071428571428571435,-0.33999999999999997,-0.17,-0.23226804123711342,64.66666666666667,71.71428571428571,-2.0,-11.0,-25.327586206896555,5700.0,7714.285714285715,-900.0,-4500.0,-459.18367346938794,300.0,514.2857142857143,-900.0,-900.0,-3719.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.733333333333334,24.02857142857143,4.800000000000001,8.7,9.22755102040816,9.966666666666665,11.785714285714286,-1.799999999999999,-0.7999999999999989,1.9510204081632665,16.433333333333334,17.542857142857144,1.7000000000000028,4.400000000000002,5.178571428571431,62.666666666666664,57.0,10.0,5.0,6.585034013605437,1012.3333333333335,1011.6,2.3999999999999773,2.0,-4.082653061224619,18.533333333333335,20.985714285714284,5.6,5.799999999999999,3.826870748299317,0.3000000000000012,1.542857142857143,-0.09999999999999998,-1.2000000000000002,-2.692176870748299,-2.3999999999999773,0.39999999999997726,False,1.7000000000000028,3.3000000000000007,6,5,2,False,False,False,False,False,True,False,0,-0.3955155068208729,0
2026-05-11,81,-0.26,-0.3,66.0,0,2700,,,,,,,,,,,,16.5,10.8,13.2,61,1020.1,16.2,2.4,78.33333333333333,77.0,0.0,2.0,2.0238095238095184,-0.19333333333333327,-0.04571428571428571,0.03999999999999998,0.29000000000000004,-0.2833333333333333,-0.09333333333333328,-0.022857142857142854,-0.13999999999999999,-0.31,-0.3722680412371134,62.666666666666664,69.28571428571429,6.0,-6.0,-19.327586206896555,3300.0,7328.571428571428,-4500.0,-7200.0,-4959.183673469388,1200.0,900.0,2700.0,2700.0,-1019.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.03333333333333,22.557142857142853,-10.7,-5.100000000000001,-1.4724489795918387,11.066666666666663,12.042857142857144,0.5,3.3000000000000007,2.4510204081632665,15.9,16.95714285714286,-4.900000000000002,-1.6000000000000014,0.27857142857142847,65.66666666666667,60.285714285714285,-12.0,9.0,-5.414965986394563,1014.5666666666667,1012.6142857142858,7.100000000000023,6.7000000000000455,3.017346938775404,17.333333333333332,19.857142857142858,-4.5,-3.6000000000000014,-0.6731292517006828,1.1000000000000012,1.885714285714286,2.0,2.4,-0.6921768707482991,-7.100000000000023,-9.5,True,4.900000000000002,3.1999999999999993,0,5,2,False,False,False,False,False,False,False,0,-0.39889718183635076,0
2026-05-12,79,0.23,0.04,74.0,10800,900,,,,,,,,,,,,20.8,7.2,14.0,58,1021.6,11.3,0.0,80.33333333333333,77.28571428571429,-2.0,6.0,0.023809523809518396,-0.10999999999999992,-0.05999999999999999,0.49,0.25,0.20666666666666667,-0.13999999999999996,-0.017142857142857137,0.33999999999999997,-0.13999999999999999,-0.0322680412371134,66.66666666666667,68.85714285714286,8.0,12.0,-11.327586206896555,5100.0,6428.571428571428,10800.0,5400.0,5840.816326530612,1200.0,1028.5714285714287,-1800.0,0.0,-2819.387755102041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,21.32857142857143,4.300000000000001,-1.5999999999999979,2.827551020408162,9.433333333333332,10.728571428571428,-3.6000000000000005,-4.8999999999999995,-1.148979591836734,15.1,15.671428571428574,0.8000000000000007,-2.3999999999999986,1.0785714285714292,64.0,63.57142857142857,-3.0,-5.0,-8.414965986394563,1018.2333333333336,1014.1714285714287,1.5,11.0,4.517346938775404,16.066666666666666,17.742857142857144,-4.899999999999999,-3.799999999999999,-5.573129251700681,0.9333333333333345,1.885714285714286,-2.4,-0.5,-3.092176870748299,-1.5,-8.600000000000023,False,0.8000000000000007,4.100000000000001,1,5,2,False,False,False,False,False,True,False,0,-0.37813121098089997,0
